input_text,label
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> phim này sẽ tự bị chìm (ai hiểu thì hãy im),0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> máy,, giờ đi bộ vào miền nam,, đến từng nhà mà xin lỗi bà con",0
"cảm ơn em đã biến giấc mơ của anh thành hiện thực, giấc mơ mãi có em trong đời hôn đồng tính </s> xã hội mà cổ súy cho bọn này thì càng ngày càng nhiều biến thể sinh ra.",2
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> nghe giọng nói sao giống giọng của mấy lãnh đạo vợ chồng,0
vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> sinh con ai nở sinh lòng. sinh ra tấm bệnh cho đao lòng mẹ cha. quá chán,2
"vụ xe phân khối lớn đâm vào đôi bạn trẻ trên phố <person> video hành trình ghi lại cảnh chiếc bmw phóng vơi tốc độ kinh hoàng‼ nghe tiếng người bạn trai ôm bạn gái bị đứt lìa chân khóc thảm. </s> đứt lìa chân, từ phần cổ chân. người 1 nơi, chân 1 nới.",0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> đã vậy thì bỏ chứ làm vậy chi,0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> đã ngu còn nói to dân bọ đấy thằng đần,1
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> không nghe lời trình bày của thằng đểu đó bỏ tù",0
"2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> tự nhiên ở tù, đồ ngu như bò",1
"mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống </s> bắc kỳ hay đớp lắm",2
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> mv bom tấn,0
"boy phố ""gãy cánh"" ngay trước mặt </s> ở hà nội đâu có ai bắt đâu mà, mấy cháu cứ chạy hết ga đi, chỉ bắt dân thường thôi",0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> quán này đến tận nơi cho xem cam . xong làm việc thẳng. mù chữ không ý thức thì thua nhé,0
"con út 3 tuổi mất để lại 2 tỷ bảo hiểm, ty na cầm tiền đi biệt. sau 2 năm ty na trở về đón các con ở chung thì được 1 tuần người con thứ 3 (7 tuổi) cũng tử vong <per@@ </s> con này phải tứ mã phanh thây",2
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> dả quá muộn rồi thằng nhái ranh kính mong cơ quan pháp luật sử thằng láo cá này đi dăn de nhửng kẽ khác ạ",1
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> chồng cũ tao nó làm gì cũng đúng nhưng nếu tao sai trong tưởng tượng thôi khéo cả họ đắp chiếu,0
"<person> đi từ thiện như mở megalive, làm gì cũng nói lớn sợ mic không thu tiếng </s> nhìn mặt mụ này không ưa tí nào",0
"mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống </s> gọi công an khu vực rén ngay",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> lúc chửi thì mặt đỏ như vangvào kho rồi mặt vàng như nghệ",0
"<person> gì ? </s> gọi bình thường thôi chúng tôi không xồn xồn đâu mà phải ""nam kỳ""",0
video cận cảnh <person> hút shisha vào tối 3/9 bất chấp lệnh cấm của nhà nước </s> khuyên anh em bỏ thuốc lá còn mình chơi sisa rồi còn khuyên anh em đi nghĩa vụ trong khi mình trốn nghĩa vụ đúng mộ xum xuê,0
nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> hết tháng lương,0
awai x <user> - body shaming ? (ft. <person>) | visualizer mv </s> anh em biết vì sao mv này không có nhiều cảnh không vì trà bông đã tiến hóa đến mức ăn được cả không gian luôn rồi,0
"mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống </s> thuyệt tình à chứ",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> đáng tội mày",0
" </s> người ta không quan tâm ô ơi, lo khắc phục cái sai ai nói kệ họ chứ. fan họ vào bênh là do chưa đụng gù mà khịa thì vào bênh thôi làm như ông huy đẩy lỗi thì khịa chứ hài vãi lồn",1
awai x <user> - body shaming ? (ft. <person>) | visualizer mv </s> hoá đơn tiền điện 10 kg,0
nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> còn gì nua đau ma khóc với sầu ‍,0
"<person> đi từ thiện như mở megalive, làm gì cũng nói lớn sợ mic không thu tiếng </s> người dân đang rất khổ rồi, mỗi người giúp một tay là rất quý , bả có diễn, bả có câu lượt xem nhưng thôi kệ đi, nghề của bả là làm youtuber mà, quay đăng lên có thu nhập xong họ trích một phần ra giúp những hoàn cảnh khó khăn cũng tốt mà . những lúc vừa đói vừa rét nhận được hộp cơm cho con ăn cũng rất quý. lúc này nên khích lệ người ta chứ không phải lên bài nhạy cảm ngay lúc người dân đang khốn khổ như này . không biết yan news đang làm gì",0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> về cho bị quýt chết hay gì,0
"2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> có cái rao chắn đấy nhưng mà vô thế rồi buộc phải chặn bằng được thôi, nó chạy qua chốt lỡ tông vào mấy đoàn đang tổng duyệt đặc biệt xui trúng mấy đoàn khách mời thì việt nam chỉ có đội quần với quốc tế",0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> lại khô rồi,0
" </s> ê nhạc nó hay vãi cả lồn, đúng ngu tôi",1
"cặp đôi ninh - dương gây sốt khi bán 2,8tr/vé cho fan meeting. </s> con cặc 2 thằng tật nguyền, không cấm bđ nhưng cấm ủng hộ bê đi",2
hai thanh niên đại học là lối chửi bới cựu chiến binh </s> nhóm này phải đuổi học vì chúng có giỏi lại vô thì vứt,0
"2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> vậy mà nó không chết, nhiều người ngã có vẻ không nguy hiểm mà vẫn đi",0
"1 đoạn video đang lan truyền trên threads quay lại cảnh người nào đó đã chạy tốc độ cực cao hơn 100 km/giờ trong khu vực nội thành đã thế xe không gương, vượt ẩu, chạy vào làn ô tô nữa. </s> 3 th con ông đó vô trường đua đàng hoàng mấy khứa ăn nổi 3 nhóc đó không. nó chạy cũng 1xx đó",2
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> vì nó bình thường đối xử không tốt với vợ nên nó mới quỳ. chứ nếu 1 người đàn ông đủ tốt chẳng ai làm vậy và vợ cũng không ngoại tình,0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> này chi có dám miền bac vào ăn ở mới ban thieu vậy thôi,0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> phạt nặng,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> youtube mất đến 10 ngày để duyệt video này. quá dài và quá nặng,0
nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> đi grab cho chắc em ơi,0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> văn hoá ghê,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> khéo 8h đăng phải bắt đầu đăng tải từ 7h mới lên kịp,0
nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> bảo ngân đi xe chú y,0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> ui thôi cái địt mẹ cái con bò nàymày chết luôn đikhông có tý đéo nào bản lĩnh của thag đàn ôngnó bỏ mày cũng đúng thôi,2
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> dây vào công an thì không quá 2 năm chết trong tù vào nó bảo bọn tù cũ đánh chết ngay chỗ tôi có 2 bố con đánh công an đi tù thời gian chết luôn,2
nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> hèn với giặchị anh́chị với dân,0
 </s> ​ thế giờ bạn chia ra và đang gặp khó khăn thế anh em trong nhà phải kệ cho chết xuống lỗ nằm à thiếu suy nghĩ đến mức ngu à 1 đứa có hơn 2 đứa không? mâu thuẫn thì làm hòa cứ phải chia rẽ đứa ăn cơm đứa ăn phở à bớt tư duy phân biệt đi nhé,1
"cặp đôi ninh - dương gây sốt khi bán 2,8tr/vé cho fan meeting. </s> khi nào no đủ là bị biến chất, địt con mẹ nhà nó - bao nhiêu xương máu ôg cha để cno 3 chỉ thế này à, nói gì thì nói tôi kỳ thị lgbt hỏng hết các em và con cháu",2
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> văn hoá baki,0
nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> đưa ra luật vậy còn không sợ,0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> việt nam hòa bình hơn nửa thế kỷ rồi mà con vật như mày vẫn bị đô hộ à.,2
vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> nhiều người bình luận mất lịch sự. phiên bản mới là trai với trai. gái với gái. tụi bây lạc hậu thì đừng bình luận như đúng rồi.,0
boy phố mới nhú hay sao mà mặt ông cháu nào cũng non choẹt vậy? </s> ngồi giữa giống .,0
"cặp đôi ninh - dương gây sốt khi bán 2,8tr/vé cho fan meeting. </s> là thứ bệnh hoạn người ta tế nhị khéo léo ẩn mình thì xh còn dành sự thông cảm sẻ chia _ tiên xư lũ ngáo . & nhố nhăng kệch cỡm ?",2
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> ai xui dại cô nàng này vậy,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> đừng xin lỗi không dám nhận đâu vào tù ngồi vài năm để cho người dân quên đi cái mặt lúc mày chửi nhìn mat dąy làm sao",0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> mô phật,0
"vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> đứa nào làm chồng, rồi đứa nào đẻ đây.",2
